CÓDIGO,CUENTA,BP GUAYAQUIL,BP PACIFICO,BP PICHINCHA,BP PRODUBANCO,BANCOS PRIVADOS GRANDES,BP AUSTRO,BP BOLIVARIANO,BP CITIBANK,BP DINERS,BP GENERAL RUMIÑAHUI,BP INTERNACIONAL,BP LOJA,BP MACHALA,BP SOLIDARIO,BANCOS PRIVADOS MEDIANOS,BP PROCREDIT,BP AMAZONAS,BP BANCO COMERCIAL DE MANABI,BP LITORAL,BP COOPNACIONAL,BP CAPITAL,BP DELBANK,BANCO ATLÁNTIDA S.A.,"BP BANCO  DESARROLLO DE LOS PUEBLOS  S.A., CODESARROLLO",BP VISIONFUND ECUADOR S.A.,BANCOS PRIVADOS PEQUEÑOS,TOTAL BANCOS PRIVADOS,BANCOS PRIVADOS COMERCIALES,BANCOS PRIVADOS CONSUMO,BANCOS PRIVADOS MICROCRÉDITO,BANCA MÚLTIPLE
1416,CARTERA DE CRÉDITOS DE VIVIENDA DE INTERÉS SOCIAL Y PÚBLICO REFINANCIADA POR VENCER,0.0,9.512571e-06,0.0,0.0,1.737781e-06,0.0,0.0,0.0,0.0,1.6112813e-05,0.0,0.0,0.0,0.0,9.42461e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.432916e-06,0.0,4.132515e-06,0.0,1.357995e-06
1417,CARTERA DE CRÉDITOS PRODUCTIVO REESTRUCTURADA POR VENCER,0.000426131506,0.010509854783,0.00831851848,0.001169494056,0.005797190612,0.000456139944,2.974122e-06,0.0,0.00130418989,0.002772558745,0.009544095703,0.008906841469,0.009641830844,0.0,0.00377363432,0.018752620042,0.002734637611,0.00023659006,0.000565653601,0.0,0.0,0.0,0.0,0.0,0.0,0.007387348218,0.00518822037,0.008829009152,0.001674140048,0.0,0.005126394806
1418,CARTERA DE CRÉDITOS DE CONSUMO  REESTRUCTURADA POR VENCER,0.001509387472,0.011988553255,0.008449746539,0.014628202999,0.008895724448,0.002978361864,0.001942513282,0.0,0.042648040303,0.003879333602,0.000977545398,0.003216569287,0.005357725019,0.000892265404,0.008881383411,2.6326203e-05,0.007506248827,0.000193125764,0.005839065525,0.0,0.001495228456,0.000551640608,0.0,0.000914339948,0.0,0.001655070377,0.008690307295,0.000904303302,0.032373540809,0.0,0.007489485284
1419,CARTERA DE CRÉDITOS INMOBILIARIO REESTRUCTURADA POR VENCER,0.000424984136,0.000927440106,0.003697839584,0.00112000766,0.002053668038,0.000100593768,5.9539639e-05,0.0,0.0,0.003676809934,0.000671384764,0.000367068894,0.0,0.0,0.000431862867,0.0,0.0,0.0,0.0,0.0,0.0,0.000284758063,0.0,0.000105804559,0.0,2.2664112e-05,0.001473938208,0.0006210816,0.000943005533,0.0,0.001621737735
1420,CARTERA DE CRÉDITOS PARA MICROCRÉDITO REESTRUCTURADA POR VENCER,0.000540251904,0.0,0.008911469896,6.5111013e-05,0.003944477036,7.049381e-06,0.0,0.0,0.00012219834,0.0,1.216445e-06,0.001485280566,0.000716698895,0.002990664148,0.00023450388,0.003328329717,0.0,0.000201799242,0.000660763828,0.0,0.000778443193,0.0,0.004289190782,0.002148093056,0.000552747895,0.001858903334,0.002689315158,1.125303e-06,9.570563e-05,0.001599053153,0.003218923756
1424,CARTERA DE CRÉDITOS DE VIVIENDA DE INTERÉS SOCIAL Y PÚBLICO REESTRUCTURADA POR VENCER,0.0,9.4618569e-05,0.0,0.0,1.7285162e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1227355e-05,0.0,0.0,0.0,1.3507549e-05
1473,CARTERA DE CRÉDITO EDUCATIVO POR VENCER,0.000255046359,0.021240714883,0.002483813236,0.000129395034,0.005021546702,0.0,0.000565418331,0.0,0.0,0.0,0.0,0.000265095097,0.001445790051,0.0,0.000222879489,4.7909776e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7610109e-05,0.003334099911,0.0,0.0,0.0,0.004011231352
1474,CARTERA DE CRÉDITO DE INVERSIÓN PÚBLICA POR VENCER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1475,CARTERA DE CRÉDITO EDUCATIVO REFINANCIADA POR VENCER,0.0,6.351336e-05,2.03996e-07,0.0,1.1690345e-05,0.0,9.695797e-06,0.0,0.0,0.0,0.0,1.5696763e-05,6.7086756e-05,0.0,6.380785e-06,2.143696e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.87954e-07,9.674448e-06,0.0,0.0,0.0,1.1639258e-05
1476,CARTERA DE CRÉDITO DE INVERSIÓN PÚBLICA REFINANCIADA POR VENCER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1477,CARTERA DE CRÉDITO EDUCATIVO REESTRUCTURADA POR VENCER,0.0,0.000224780818,4.172362e-05,0.0,5.8972722e-05,0.0,5.77195e-07,0.0,0.0,0.0,0.0,0.0,3.72825e-06,0.0,3.27696e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8410733e-05,0.0,0.0,0.0,4.6211673e-05
1478,CARTERA DE CRÉDITO DE INVERSIÓN PÚBLICA REESTRUCTURADA POR VENCER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
149105,PRODUCTIVO POR VENCER,0.0,0.00273980198,0.000344604287,0.0004910712,0.000741747004,0.0,0.0,0.0,1.3177112e-05,0.000122193471,8.611705e-06,0.000498368354,0.0,0.0,3.2411428e-05,0.004717749613,0.0,0.002711954716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001858771309,0.000543797595,7.966478e-06,4.101834e-05,0.0,0.000649733968
149120,CONSUMO POR VENCER,3.1599555e-05,2.8886237e-05,0.000716770867,0.000927657484,0.000495478473,0.000214972382,9.77277e-07,0.0,0.0015642072,2.0408211e-05,1.032719e-06,0.00077631054,0.0,0.0,0.000320642292,0.000356051016,0.000121259941,5.6543108e-05,7.3003628e-05,0.0,0.000252608968,0.0,0.0,4.3445725e-05,0.0,0.000171244773,0.000430061982,9.55343e-07,0.001154839897,0.0,0.000415038298
149130,INMOBILIARIO POR VENCER,0.0,0.001527010885,0.00011267947,0.000115512528,0.000349274675,0.0,0.00016114963,0.0,0.0,0.0,0.0,0.000814621825,0.0,0.0,7.3987906e-05,0.000228541041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003644596585,0.0,0.000671460775,0.00026936527,0.0,0.0,0.0,0.000324071398
149135,VIVIENDA DE INTERÉS SOCIAL Y PÚBLICO POR VENCER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
149140,MICROCRÉDITO POR VENCER,0.0,1.9274339e-05,2.7410095e-05,3.332409e-06,1.5919675e-05,0.0,0.0,0.0,3.036771e-06,0.0,0.0,0.00012093926,0.0,9.6797e-08,5.562164e-06,0.001846537606,0.0,0.001509569781,0.0,0.0,0.002267224274,0.0,0.030770029471,0.000785278703,0.0,0.002235970871,7.4140681e-05,0.0,2.230582e-06,0.008616442052,4.6034597e-05
149145,DE INVERSIÓN PÚBLICA POR VENCER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
149150,EDUCATIVO POR VENCER,0.0,1.4321679e-05,0.0,0.0,2.616321e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.699398e-06,0.0,0.0,0.0,2.044533e-06
149405,PRODUCTIVO POR VENCER,0.0,5.3437103e-05,0.00061010415,3.1046223e-05,0.000277538994,0.000560589924,0.0,0.0,0.000109974202,0.0,0.0,0.000813886843,0.002750627945,0.0,0.000252412437,0.000280247087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000103009911,0.000264590024,0.0,8.077875e-05,0.0,0.000311173346
149420,CONSUMO POR VENCER,9.413412e-06,9.648034e-06,0.001192954685,0.001541656355,0.00080864093,0.00051335423,0.0,0.0,0.003235294089,0.000480323052,7.4673878e-05,0.000487717435,2.649617e-06,0.0,0.000668533613,0.0,0.000234802663,0.0,2.2217076e-05,0.0,0.001972598958,0.0,0.0,0.0,0.0,0.00010477396,0.000743905039,6.9078976e-05,0.002499793184,0.0,0.000666061165
149430,INMOBILIARIO POR VENCER,0.0,5.828534e-05,0.000744653913,7.5954155e-05,0.000344711743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000223903088,0.0,0.0,0.0,0.000269376177
149435,VIVIENDA DE INTERÉS SOCIAL Y PÚBLICO POR VENCER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
149440,MICROCRÉDITO POR VENCER,0.0,4.265833e-06,0.000326097515,1.76294e-06,0.000141086376,2.910872e-06,0.0,0.0,7.385742e-06,0.0,0.0,9.408671e-05,0.0,6.433298e-06,5.745691e-06,0.000149286026,0.0,0.000172251336,0.0,0.0,7.0282349e-05,0.0,0.007581199176,0.0,0.0,0.000382370593,0.000104098591,0.0,5.425008e-06,0.002122941203,0.000114173798
149445,DE INVERSIÓN PÚBLICA POR VENCER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
149450,EDUCATIVO POR VENCER,0.0,0.0,1.5398244e-05,0.0,6.609447e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.293081e-06,0.0,0.0,0.0,5.164975e-06
,TOTAL CARTERA POR VENCER,0.974181468634,0.971772688177,0.959269215122,0.97168589078,0.966866354095,0.969421080478,0.983208559892,0.999999997036,0.939683885098,0.967231107823,0.984488160733,0.965667993747,0.974881092229,0.939956347699,0.971287170849,0.961465381607,0.966636664257,0.951101733891,0.902716753263,0.999602549713,0.983809414019,0.985011519757,0.921999855709,0.920066814271,0.944517110063,0.952578493293,0.96789688022,0.985650377234,0.946416262475,0.938211668675,0.968002022569
